t_s,drone_id,lat,lon,heading_deg,speed_kn,kf_std_m,is_lost
1109.33,8,54.4520407,18.8871574,294.4,18.3,0.84,0
1110.33,0,54.4536410,18.8897838,174.5,19.3,0.84,0
1110.33,1,54.4389394,18.8828043,269.3,15.1,0.84,0
1110.33,2,54.4555963,18.8946088,274.3,14.0,0.84,0
1110.33,3,54.4527380,18.8880912,290.7,17.3,0.84,0
1110.33,4,54.4547290,18.8905195,289.6,14.4,0.84,0
1110.33,5,54.4470749,18.8912234,281.8,14.9,0.84,0
1110.33,6,54.4491067,18.8889545,357.7,13.1,0.84,0
1110.33,7,54.4488522,18.8887427,26.0,6.8,0.84,0
1110.33,8,54.4520513,18.8871078,295.5,15.5,0.84,0
1111.42,0,54.4536206,18.8897946,171.2,16.3,0.84,0
1111.42,1,54.4389372,18.8827774,267.4,18.1,0.84,0
1111.42,2,54.4555873,18.8945934,277.7,13.3,0.84,0
1111.42,3,54.4527382,18.8880597,290.2,19.8,0.84,0
1111.42,4,54.4547322,18.8904796,287.5,17.4,0.84,0
1111.42,5,54.4470818,18.8912058,292.6,12.3,0.84,0
1111.42,6,54.4491342,18.8889572,4.2,14.0,0.84,0
1111.42,7,54.4488602,18.8887464,24.9,6.9,0.84,0
1111.42,8,54.4520614,18.8870737,294.8,13.4,0.84,0
1112.52,0,54.4535974,18.8897877,172.7,13.6,0.84,0
1112.52,1,54.4389385,18.8827193,267.6,20.1,0.84,0
1112.52,2,54.4555692,18.8945592,283.1,13.7,0.84,0
1112.52,3,54.4527475,18.8880252,288.8,18.5,0.84,0
1112.52,4,54.4547536,18.8904355,289.3,19.5,0.84,0
1112.52,5,54.4470766,18.8911767,298.3,10.3,0.84,0
1112.52,6,54.4491537,18.8889848,6.9,13.6,0.84,0
1112.52,7,54.4488643,18.8887602,18.0,5.9,0.84,0
1112.52,8,54.4520686,18.8870336,294.7,14.8,0.84,0
1113.52,0,54.4535731,18.8897764,171.1,14.8,0.84,0
1113.52,1,54.4389347,18.8826758,272.3,18.2,0.84,0
1113.52,2,54.4555721,18.8945412,285.9,14.8,0.84,0
1113.52,3,54.4527552,18.8879861,289.6,15.7,0.84,0
1113.52,4,54.4547671,18.8903692,287.8,18.1,0.84,0
1113.52,5,54.4470810,18.8911324,302.0,11.5,0.84,0
1113.52,6,54.4491725,18.8890004,7.5,13.2,0.84,0
1113.52,7,54.4488805,18.8887576,18.3,5.3,0.84,0
1113.52,8,54.4520746,18.8870021,297.2,17.9,0.84,0
1114.53,0,54.4535565,18.8897832,175.0,17.8,0.84,0
1114.53,1,54.4389414,18.8826347,269.7,15.4,0.84,0
1114.53,2,54.4555672,18.8945006,288.1,15.8,0.84,0
1114.53,3,54.4527647,18.8879468,287.6,13.6,0.84,0
1114.53,4,54.4547755,18.8903494,286.2,15.4,0.84,0
1114.53,5,54.4470825,18.8911161,306.7,14.0,0.84,0
1114.53,6,54.4491896,18.8889860,1.1,12.6,0.84,0
1114.53,7,54.4488840,18.8887686,17.6,6.0,0.84,0
1114.53,8,54.4520856,18.8869683,301.0,19.2,0.84,0
1115.53,0,54.4535190,18.8897913,171.6,19.9,0.84,0
1115.53,1,54.4389354,18.8826018,270.6,14.3,0.84,0
1115.53,2,54.4555655,18.8944650,295.3,15.9,0.84,0
1115.53,3,54.4527794,18.8879062,288.0,15.0,0.84,0
1115.53,4,54.4547845,18.8903130,282.5,13.7,0.84,0
1115.53,5,54.4470932,18.8910680,313.8,16.2,0.84,0
1115.53,6,54.4492077,18.8889903,353.3,12.2,0.84,0
1115.53,7,54.4488975,18.8887800,16.9,9.8,0.84,0
1115.53,8,54.4520969,18.8869243,297.7,17.2,0.84,0
1116.54,0,54.4534886,18.8897854,170.6,18.0,0.84,0
1116.54,1,54.4389286,18.8825470,270.0,16.5,0.84,0
1116.54,2,54.4555646,18.8944247,298.6,15.1,0.84,0
1116.54,3,54.4527927,18.8878533,290.2,18.0,0.84,0
1116.54,4,54.4548033,18.8902682,283.4,15.5,0.84,0
1116.54,5,54.4470963,18.8910295,326.9,16.1,0.84,0
1116.54,6,54.4492202,18.8890068,349.6,13.0,0.84,0
1116.54,7,54.4489082,18.8888015,25.9,12.9,0.84,0
1116.54,8,54.4521063,18.8868772,298.1,14.5,0.84,0
1117.54,0,54.4534768,18.8897903,170.4,15.3,0.84,0
1117.54,1,54.4389354,18.8825137,273.6,19.3,0.84,0
1117.54,2,54.4555725,18.8943929,303.9,14.9,0.84,0
1117.54,3,54.4527953,18.8878143,292.1,19.3,0.84,0
1117.54,4,54.4547979,18.8902327,283.6,18.5,0.84,0
1117.54,5,54.4471049,18.8910083,328.8,14.3,0.84,0
1117.54,6,54.4492419,18.8889950,343.5,14.7,0.84,0
1117.54,7,54.4489264,18.8888176,38.0,12.5,0.84,0
1117.54,8,54.4521193,18.8868431,298.1,13.9,0.84,0
1118.54,0,54.4534508,18.8897928,166.5,14.0,0.84,0
1118.54,1,54.4389416,18.8824573,269.6,19.5,0.84,0
1118.54,2,54.4555692,18.8943539,302.6,15.9,0.84,0
1118.54,3,54.4528050,18.8877757,292.2,17.2,0.84,0
1118.54,4,54.4548070,18.8901968,282.5,19.6,0.84,0
1118.54,5,54.4471088,18.8909816,333.1,13.8,0.84,0
1118.54,6,54.4492717,18.8889987,342.2,15.8,0.84,0
1118.54,7,54.4489456,18.8888361,47.7,10.3,0.84,0
1118.54,8,54.4521330,18.8868010,299.0,16.3,0.84,0
1119.55,0,54.4534139,18.8897933,166.8,16.0,0.84,0
1119.55,1,54.4389400,18.8824119,270.7,16.5,0.84,0
1119.55,2,54.4555751,18.8943102,304.9,17.3,0.84,0
1119.55,3,54.4528117,18.8877512,291.3,14.6,0.84,0
1119.55,4,54.4548184,18.8901416,281.7,17.2,0.84,0
1119.55,5,54.4471158,18.8909422,336.4,15.1,0.84,0
1119.55,6,54.4492879,18.8889899,336.9,15.5,0.84,0
1119.55,7,54.4489580,18.8888419,38.2,8.0,0.84,0
1119.55,8,54.4521410,18.8867329,295.7,19.0,0.84,0
1120.64,0,54.4533960,18.8898047,167.7,18.8,0.84,0
1120.64,1,54.4389344,18.8823583,272.4,14.0,0.84,0
1120.64,2,54.4555820,18.8942752,305.1,17.5,0.84,0
1120.64,3,54.4528174,18.8877057,288.9,14.0,0.84,0
1120.64,4,54.4548141,18.8901149,284.2,14.5,0.84,0
1120.64,5,54.4471314,18.8909246,337.7,16.7,0.84,0
1120.64,6,54.4493047,18.8889830,340.6,13.5,0.84,0
1120.64,7,54.4489673,18.8888448,32.9,6.2,0.84,0
1120.64,8,54.4521523,18.8867152,295.3,18.6,0.84,0
1121.65,0,54.4533615,18.8898237,166.8,19.6,0.84,0
1121.65,1,54.4389385,18.8823103,270.4,15.1,0.84,0
1121.65,2,54.4555827,18.8942318,307.4,16.3,0.84,0
1121.65,3,54.4528187,18.8876638,291.3,16.6,0.84,0
1121.65,4,54.4548276,18.8900653,283.5,14.4,0.84,0
1121.65,5,54.4471551,18.8908932,339.5,17.1,0.84,0
1121.65,6,54.4493283,18.8889748,340.7,12.1,0.84,0
1121.65,7,54.4489698,18.8888463,33.0,4.9,0.84,0
1121.65,8,54.4521648,18.8866767,295.7,15.7,0.84,0
1122.74,0,54.4533329,18.8898108,166.2,17.0,0.84,0
1122.74,1,54.4389403,18.8822626,271.5,18.1,0.84,0
1122.74,2,54.4555985,18.8941810,307.7,15.1,0.84,0
1122.74,3,54.4528290,18.8876227,286.0,19.4,0.84,0
1122.74,4,54.4548296,18.8900144,282.7,17.0,0.84,0
1122.74,5,54.4471724,18.8908635,345.0,15.9,0.84,0
1122.74,6,54.4493566,18.8889821,344.3,12.9,0.84,0
1122.74,7,54.4489814,18.8888748,29.8,4.8,0.84,0
1122.74,8,54.4521764,18.8866442,300.1,13.3,0.84,0
1123.75,0,54.4533068,18.8898198,167.1,14.4,0.84,0
1123.75,1,54.4389407,18.8822050,267.8,20.0,0.84,0
1123.75,2,54.4555996,18.8941666,307.9,15.6,0.84,0
1123.75,3,54.4528409,18.8875821,286.7,18.8,0.84,0
1123.75,4,54.4548370,18.8899694,280.7,19.5,0.84,0
1123.75,5,54.4471846,18.8908324,347.3,14.6,0.84,0
1123.75,6,54.4493748,18.8889881,344.5,16.0,0.84,0
1123.75,7,54.4489820,18.8888683,27.8,5.9,0.84,0
1123.75,8,54.4521885,18.8866224,298.6,14.5,0.84,0
1124.75,0,54.4532870,18.8898271,170.2,14.7,0.84,0
1124.75,1,54.4389440,18.8821579,268.6,18.3,0.84,0
1124.75,2,54.4556137,18.8941167,313.2,17.3,0.84,0
1124.75,3,54.4528529,18.8875557,290.5,15.8,0.84,0
1124.75,4,54.4548550,18.8899218,274.2,18.7,0.84,0
1124.75,5,54.4472031,18.8907869,348.1,15.2,0.84,0
1124.75,6,54.4493964,18.8889872,341.4,17.5,0.84,0
1124.75,7,54.4489953,18.8888657,22.6,7.2,0.84,0
1124.75,8,54.4522048,18.8865805,293.9,17.7,0.84,0
1125.76,0,54.4532659,18.8898304,167.7,17.6,0.84,0
1125.76,1,54.4389436,18.8821225,270.5,15.5,0.84,0
1125.76,2,54.4556220,18.8940692,308.9,18.3,0.84,0
1125.76,3,54.4528622,18.8874966,292.9,13.4,0.84,0
1125.76,4,54.4548652,18.8898748,276.1,15.9,0.84,0
1125.76,5,54.4472217,18.8907588,350.0,17.2,0.84,0
1125.76,6,54.4494219,18.8889665,330.6,15.0,0.84,0
1125.76,7,54.4490153,18.8888629,17.7,7.3,0.84,0
1125.76,8,54.4522143,18.8865407,295.9,19.3,0.84,0
1126.76,0,54.4532347,18.8898219,165.6,19.6,0.84,0
1126.76,1,54.4389464,18.8820852,271.8,14.2,0.84,0
1126.76,2,54.4556396,18.8940305,309.6,17.5,0.84,0
1126.76,3,54.4528728,18.8874661,292.3,14.4,0.84,0
1126.76,4,54.4548677,18.8898423,277.6,13.6,0.84,0
1126.76,5,54.4472422,18.8907538,349.8,18.5,0.84,0
1126.76,6,54.4494383,18.8889596,330.1,12.5,0.84,0
1126.76,7,54.4490210,18.8888662,11.2,6.2,0.84,0
1126.76,8,54.4522192,18.8865162,294.5,17.2,0.84,0
1127.77,0,54.4532141,18.8898373,165.1,18.1,0.84,0
1127.77,1,54.4389468,18.8820393,269.6,16.4,0.84,0
1127.77,2,54.4556486,18.8939799,309.6,15.5,0.84,0
1127.77,3,54.4528855,18.8874165,292.7,17.6,0.84,0
1127.77,4,54.4548644,18.8898043,281.8,14.9,0.84,0
1127.77,5,54.4472699,18.8907301,351.4,17.4,0.84,0
1127.77,6,54.4494659,18.8889461,327.5,13.0,0.84,0
1127.77,7,54.4490274,18.8888715,10.0,5.6,0.84,0
1127.77,8,54.4522318,18.8864618,296.3,14.4,0.84,0
1128.77,0,54.4531845,18.8898485,167.5,15.3,0.84,0
1128.77,1,54.4389593,18.8819784,270.9,19.2,0.84,0
1128.77,2,54.4556584,18.8939457,310.8,14.8,0.84,0
1128.77,3,54.4528954,18.8873839,294.4,19.6,0.84,0
1128.77,4,54.4548716,18.8897545,281.8,18.0,0.84,0
1128.77,5,54.4472883,18.8907126,349.3,15.2,0.84,0
1128.77,6,54.4494914,18.8889495,328.0,16.2,0.84,0
1128.77,7,54.4490402,18.8888769,5.2,6.5,0.84,0
1128.77,8,54.4522438,18.8864170,297.6,13.6,0.84,0
1129.77,0,54.4531603,18.8898841,166.9,14.1,0.84,0
1129.77,1,54.4389545,18.8819509,271.6,19.5,0.84,0
1129.77,2,54.4556729,18.8939102,311.1,16.3,0.84,0
1129.77,3,54.4529026,18.8873239,289.8,17.8,0.84,0
1129.77,4,54.4548819,18.8897235,277.9,19.7,0.84,0
1129.77,5,54.4473170,18.8907058,352.6,14.6,0.84,0
1129.77,6,54.4495115,18.8889257,327.7,18.7,0.84,0
1129.77,7,54.4490504,18.8888919,0.1,7.9,0.84,0
1129.77,8,54.4522587,18.8863893,295.8,16.2,0.84,0
1130.77,0,54.4531376,18.8898865,165.8,16.3,0.84,0
1130.77,1,54.4389460,18.8818987,269.9,16.6,0.84,0
1130.77,2,54.4556859,18.8938713,312.6,18.5,0.84,0
1130.77,3,54.4529181,18.8872966,288.8,15.0,0.84,0
1130.77,4,54.4548770,18.8896880,279.0,17.8,0.84,0
1130.77,5,54.4473314,18.8906683,351.4,16.3,0.84,0
1130.77,6,54.4495311,18.8889274,327.1,17.1,0.84,0
1130.77,7,54.4490686,18.8889048,354.0,8.3,0.84,0
1130.77,8,54.4522678,18.8863528,296.5,19.1,0.84,0
1131.87,0,54.4531036,18.8898942,168.5,19.2,0.84,0
1131.87,1,54.4389477,18.8818668,284.4,12.4,0.84,0
1131.87,2,54.4557038,18.8938345,313.4,18.8,0.84,0
1131.87,3,54.4529122,18.8872479,289.4,13.5,0.84,0
1131.87,4,54.4548839,18.8896385,281.5,15.1,0.84,0
1131.87,5,54.4473527,18.8906566,355.3,18.6,0.84,0
1131.87,6,54.4495644,18.8888989,328.2,14.5,0.84,0
1131.87,7,54.4490823,18.8889035,359.1,9.4,0.84,0
1131.87,8,54.4522850,18.8863200,296.1,18.9,0.84,0
1132.87,0,54.4530811,18.8899084,168.9,19.4,0.84,0
1132.87,1,54.4389502,18.8818358,291.1,10.0,0.84,0
1132.87,2,54.4557153,18.8937979,312.8,16.8,0.84,0
1132.87,3,54.4529217,18.8872182,292.3,14.9,0.84,0
1132.87,4,54.4548937,18.8896098,279.0,14.3,0.84,0
1132.87,5,54.4473779,18.8906519,355.2,18.6,0.84,0
1132.87,6,54.4495826,18.8888956,325.6,12.5,0.84,0
1132.87,7,54.4490876,18.8889076,5.5,9.6,0.84,0
1132.87,8,54.4523004,18.8862785,295.3,16.0,0.84,0
1133.87,0,54.4530556,18.8898983,190.2,14.7,0.84,0
1133.87,1,54.4389521,18.8818125,298.9,8.1,0.84,0
1133.87,2,54.4557212,18.8937774,311.4,14.7,0.84,0
1133.87,3,54.4529322,18.8871669,295.0,18.0,0.84,0
1133.87,4,54.4548927,18.8895696,275.7,16.4,0.84,0
1133.87,5,54.4474088,18.8906586,357.4,16.3,0.84,0
1133.87,6,54.4495985,18.8888714,323.1,13.6,0.84,0
1133.87,7,54.4490970,18.8889172,18.0,9.1,0.84,0
1133.87,8,54.4523079,18.8862219,295.9,13.5,0.84,0
1134.87,0,54.4530301,18.8899042,197.2,12.0,0.84,0
1134.87,1,54.4389499,18.8817862,301.9,6.7,0.84,0
1134.87,2,54.4557420,18.8937417,317.6,15.2,0.84,0
1134.87,3,54.4529448,18.8871291,296.1,18.9,0.84,0
1134.87,4,54.4549088,18.8895072,276.5,19.2,0.84,0
1134.87,5,54.4474336,18.8906385,355.1,14.5,0.84,0
1134.87,6,54.4496155,18.8888418,319.4,16.6,0.84,0
1134.87,7,54.4491100,18.8889266,18.6,8.8,0.84,0
1134.87,8,54.4523223,18.8861866,296.2,14.2,0.84,0
1135.88,0,54.4530270,18.8899120,202.0,10.2,0.84,0
1135.88,1,54.4389533,18.8817581,302.8,6.0,0.84,0
1135.88,2,54.4557608,18.8937148,316.8,17.6,0.84,0
1135.88,3,54.4529481,18.8870810,294.4,16.6,0.84,0
1135.88,4,54.4549113,18.8894497,279.1,19.3,0.84,0
1135.88,5,54.4474520,18.8906234,354.2,15.3,0.84,0
1135.88,6,54.4496363,18.8888144,318.5,18.2,0.84,0
1135.88,7,54.4491224,18.8889343,19.6,6.9,0.84,0
1135.88,8,54.4523339,18.8861676,297.9,17.4,0.84,0
1136.97,0,54.4530069,18.8899022,207.5,11.4,0.84,0
1136.97,1,54.4389566,18.8817518,306.8,6.9,0.84,0
1136.97,2,54.4557787,18.8936703,310.7,19.4,0.84,0
1136.97,3,54.4529656,18.8870476,295.8,14.0,0.84,0
1136.97,4,54.4549147,18.8893993,280.9,16.3,0.84,0
1136.97,5,54.4474728,18.8906154,353.7,18.2,0.84,0
1136.97,6,54.4496591,18.8887900,315.0,16.6,0.84,0
1136.97,7,54.4491394,18.8889289,13.1,5.3,0.84,0
1136.97,8,54.4523450,18.8861286,299.1,19.6,0.84,0
1137.97,0,54.4529834,18.8899071,214.3,13.8,0.84,0
1137.97,1,54.4389498,18.8817206,310.3,8.4,0.84,0
1137.97,2,54.4558087,18.8936309,313.9,18.2,0.84,0
1137.97,3,54.4529694,18.8870011,295.6,13.9,0.84,0
1137.97,4,54.4549171,18.8893534,279.0,13.8,0.84,0
1137.97,5,54.4475076,18.8905996,353.8,19.5,0.84,0
1137.97,6,54.4496756,18.8887653,315.2,14.0,0.84,0
1137.97,7,54.4491477,18.8889445,9.7,5.2,0.84,0
1137.97,8,54.4523528,18.8860616,297.8,17.9,0.84,0
1138.98,0,54.4529649,18.8899025,221.4,15.9,0.84,0
1138.98,1,54.4389505,18.8817073,316.8,9.1,0.84,0
1138.98,2,54.4558175,18.8936073,310.5,15.4,0.84,0
1138.98,3,54.4529835,18.8869809,297.8,16.6,0.84,0
1138.98,4,54.4549192,18.8893223,277.1,14.7,0.84,0
1138.98,5,54.4475379,18.8905997,353.5,17.5,0.84,0
1138.98,6,54.4496855,18.8887583,310.5,13.4,0.84,0
1138.98,7,54.4491572,18.8889277,1.1,7.0,0.84,0
1138.98,8,54.4523606,18.8860275,294.3,15.1,0.84,0
1139.98,0,54.4529423,18.8898962,232.0,15.7,0.84,0
1139.98,1,54.4389492,18.8816883,316.3,8.4,0.84,0
1139.98,2,54.4558329,18.8935639,308.9,14.2,0.84,0
1139.98,3,54.4529908,18.8869409,294.0,19.2,0.84,0
1139.98,4,54.4549303,18.8892819,274.1,17.8,0.84,0
1139.98,5,54.4475560,18.8905885,352.3,14.8,0.84,0
1139.98,6,54.4497033,18.8887388,310.2,15.8,0.84,0
1139.98,7,54.4491644,18.8889279,357.6,8.8,0.84,0
1139.98,8,54.4523737,18.8859816,293.6,13.3,0.84,0
1141.07,0,54.4529233,18.8898767,235.5,14.2,0.84,0
1141.07,1,54.4389549,18.8816611,323.1,7.7,0.84,0
1141.07,2,54.4558498,18.8935268,315.8,16.0,0.84,0
1141.07,3,54.4530168,18.8868940,294.3,18.1,0.84,0
1141.07,4,54.4549401,18.8892312,277.6,20.1,0.84,0
1141.07,5,54.4475825,18.8905868,356.4,14.2,0.84,0
1141.07,6,54.4497353,18.8887066,310.9,18.6,0.84,0
1141.07,7,54.4491774,18.8889201,351.1,8.7,0.84,0
1141.07,8,54.4523883,18.8859549,297.0,15.0,0.84,0
1142.08,0,54.4529084,18.8898724,238.9,13.7,0.84,0
1142.08,1,54.4389531,18.8816451,327.3,7.7,0.84,0
1142.08,2,54.4558665,18.8934981,319.0,18.7,0.84,0
1142.08,3,54.4530159,18.8868628,296.1,15.4,0.84,0
1142.08,4,54.4549332,18.8891979,276.7,18.4,0.84,0
1142.08,5,54.4476067,18.8905708,354.7,16.5,0.84,0
1142.08,6,54.4497534,18.8886753,310.1,18.4,0.84,0
1142.08,7,54.4491937,18.8889253,348.8,7.3,0.84,0
1142.08,8,54.4523866,18.8859129,299.4,18.0,0.84,0
1143.17,0,54.4528889,18.8898517,242.8,15.0,0.84,0
1143.17,1,54.4389724,18.8816213,333.2,8.8,0.84,0
1143.17,2,54.4558901,18.8934482,314.4,19.6,0.84,0
1143.17,3,54.4530252,18.8868237,292.4,13.2,0.84,0
1143.17,4,54.4549445,18.8891380,279.7,15.4,0.84,0
1143.17,5,54.4476306,18.8905793,356.5,19.4,0.84,0
1143.17,6,54.4497651,18.8886460,312.6,15.5,0.84,0
1143.17,7,54.4491970,18.8889343,343.8,6.5,0.84,0
1143.17,8,54.4524063,18.8858816,297.4,19.2,0.84,0
1144.18,0,54.4528737,18.8898352,242.8,16.9,0.84,0
1144.18,1,54.4389838,18.8816080,337.1,9.9,0.84,0
1144.18,2,54.4559022,18.8934133,315.5,17.0,0.84,0
1144.18,3,54.4530280,18.8867895,293.6,14.6,0.84,0
1144.18,4,54.4549454,18.8890824,275.1,14.0,0.84,0
1144.18,5,54.4476667,18.8905574,354.6,19.2,0.84,0
1144.18,6,54.4497859,18.8886271,312.1,13.1,0.84,0
1144.18,7,54.4492000,18.8889324,342.1,7.3,0.84,0
1144.18,8,54.4524258,18.8858377,298.0,16.8,0.84,0
1145.18,0,54.4528484,18.8898155,248.7,17.6,0.84,0
1145.18,1,54.4390028,18.8815887,346.6,10.2,0.84,0
1145.18,2,54.4559114,18.8933848,313.3,14.5,0.84,0
1145.18,3,54.4530347,18.8867458,293.5,17.6,0.84,0
1145.18,4,54.4549513,18.8890556,274.6,16.0,0.84,0
1145.18,5,54.4476931,18.8905490,355.5,16.3,0.84,0
1145.18,6,54.4498015,18.8885990,311.2,14.0,0.84,0
1145.18,7,54.4492136,18.8889271,336.7,8.9,0.84,0
1145.18,8,54.4524239,18.8858029,294.9,14.2,0.84,0
1146.28,0,54.4528406,18.8897961,250.5,16.3,0.84,0
1146.28,1,54.4390003,18.8815650,352.9,9.7,0.84,0
1146.28,2,54.4559271,18.8933475,317.8,14.8,0.84,0
1146.28,3,54.4530479,18.8866987,294.0,18.9,0.84,0
1146.28,4,54.4549427,18.8889995,272.3,18.9,0.84,0
1146.28,5,54.4477110,18.8905425,358.3,13.7,0.84,0
1146.28,6,54.4498240,18.8885607,307.8,17.1,0.84,0
1146.28,7,54.4492255,18.8889246,340.5,9.0,0.84,0
1146.28,8,54.4524421,18.8857716,295.9,13.9,0.84,0
1147.38,0,54.4528179,18.8897594,253.1,14.9,0.84,0
1147.38,1,54.4390100,18.8815577,359.1,9.6,0.84,0
1147.38,2,54.4559487,18.8933206,316.0,17.7,0.84,0
1147.38,3,54.4530692,18.8866560,294.7,16.7,0.84,0
1147.38,4,54.4549515,18.8889605,273.3,19.6,0.84,0
1147.38,5,54.4477339,18.8905276,356.9,14.7,0.84,0
1147.38,6,54.4498413,18.8885225,302.6,19.0,0.84,0
1147.38,7,54.4492365,18.8889264,347.5,7.1,0.84,0
1147.38,8,54.4524562,18.8857373,298.1,16.3,0.84,0
1148.48,0,54.4528049,18.8897254,251.1,15.2,0.84,0
1148.48,1,54.4390366,18.8815374,13.4,11.5,0.84,0
1148.48,2,54.4559899,18.8932461,315.7,18.6,0.84,0
1148.48,3,54.4530909,18.8865686,299.6,13.5,0.84,0
1148.48,4,54.4549673,18.8888761,276.0,14.0,0.84,0
1148.48,5,54.4477730,18.8905154,356.3,20.0,0.84,0
1148.48,6,54.4498702,18.8884695,301.6,14.8,0.84,0
1148.48,7,54.4492611,18.8889396,354.2,7.2,0.84,0
1148.48,8,54.4524765,18.8856581,300.2,18.3,0.84,0
1149.57,0,54.4527691,18.8896881,256.8,18.4,0.84,0
1149.57,1,54.4390470,18.8815257,20.3,12.1,0.84,0
1149.57,2,54.4560047,18.8932021,316.5,15.7,0.84,0
1149.57,3,54.4531060,18.8865144,297.8,16.1,0.84,0
1149.57,4,54.4549640,18.8888364,277.3,14.6,0.84,0
1149.57,5,54.4478055,18.8905243,354.2,18.4,0.84,0
1149.57,6,54.4498912,18.8884353,302.0,13.9,0.84,0
1149.57,7,54.4492758,18.8889398,353.0,8.5,0.84,0
1149.57,8,54.4524909,18.8856095,296.3,15.5,0.84,0
1150.58,0,54.4527625,18.8896481,257.1,17.6,0.84,0
1150.58,1,54.4390603,18.8815210,28.5,12.2,0.84,0
1150.58,2,54.4560267,18.8931999,317.4,14.2,0.84,0
1150.58,3,54.4531146,18.8864973,297.3,18.8,0.84,0
1150.58,4,54.4549628,18.8887917,276.8,17.7,0.84,0
1150.58,5,54.4478318,18.8905273,354.1,15.7,0.84,0
1150.58,6,54.4499075,18.8884149,302.8,16.2,0.84,0
1150.58,7,54.4492890,18.8889382,345.0,7.7,0.84,0
1150.58,8,54.4525034,18.8855856,298.3,13.1,0.84,0
1151.58,0,54.4527481,18.8896121,254.6,15.7,0.84,0
1151.58,1,54.4390747,18.8815265,34.5,12.1,0.84,0
1151.58,2,54.4560435,18.8931675,313.4,16.2,0.84,0
1151.58,3,54.4531237,18.8864515,294.7,18.4,0.84,0
1151.58,4,54.4549709,18.8887448,278.1,20.2,0.84,0
1151.58,5,54.4478593,18.8905243,355.4,13.8,0.84,0
1151.58,6,54.4499206,18.8883759,303.6,19.1,0.84,0
1151.58,7,54.4493004,18.8889306,342.7,6.1,0.84,0
1151.58,8,54.4525141,18.8855315,295.5,14.5,0.84,0
1152.58,0,54.4527316,18.8895624,255.3,15.0,0.84,0
1152.58,1,54.4390916,18.8815369,40.8,12.6,0.84,0
1152.58,2,54.4560659,18.8931082,313.2,19.0,0.84,0
1152.58,3,54.4531386,18.8864039,296.9,15.5,0.84,0
1152.58,4,54.4549751,18.8886979,275.4,18.9,0.84,0
1152.58,5,54.4478840,18.8905104,355.3,15.2,0.84,0
1152.58,6,54.4499365,18.8883378,304.4,18.9,0.84,0
1152.58,7,54.4493111,18.8889204,339.9,5.8,0.84,0
1152.58,8,54.4525235,18.8854883,297.7,17.6,0.84,0
1153.59,0,54.4527240,18.8895152,253.2,16.2,0.84,0
1153.59,1,54.4391101,18.8815350,47.1,13.3,0.84,0
1153.59,2,54.4560790,18.8930921,315.2,19.5,0.84,0
1153.59,3,54.4531435,18.8863818,298.2,13.2,0.84,0
1153.59,4,54.4549682,18.8886664,275.7,16.0,0.84,0
1153.59,5,54.4479122,18.8905039,356.4,18.2,0.84,0
1153.59,6,54.4499495,18.8883055,302.4,15.9,0.84,0
1153.59,7,54.4493143,18.8889161,332.0,7.3,0.84,0
1153.59,8,54.4525334,18.8854529,299.6,19.2,0.84,0
1154.68,0,54.4527116,18.8894605,256.2,18.1,0.84,0
1154.68,1,54.4391352,18.8815404,50.9,14.0,0.84,0
1154.68,2,54.4561090,18.8930751,318.1,16.7,0.84,0
1154.68,3,54.4531555,18.8863532,295.9,14.3,0.84,0
1154.68,4,54.4549672,18.8886169,275.0,13.9,0.84,0
1154.68,5,54.4479333,18.8905069,357.2,19.6,0.84,0
1154.68,6,54.4499704,18.8882616,301.6,13.4,0.84,0
1154.68,7,54.4493296,18.8889036,324.3,9.0,0.84,0
1154.68,8,54.4525407,18.8854173,298.4,17.3,0.84,0
1155.78,0,54.4527035,18.8894098,258.9,18.1,0.84,0
1155.78,1,54.4391517,18.8815668,55.0,14.3,0.84,0
1155.78,2,54.4561267,18.8930302,315.8,14.1,0.84,0
1155.78,3,54.4531638,18.8863075,298.3,17.5,0.84,0
1155.78,4,54.4549623,18.8885619,274.5,15.5,0.84,0
1155.78,5,54.4479571,18.8904926,356.1,17.5,0.84,0
1155.78,6,54.4499826,18.8882350,297.8,14.2,0.84,0
1155.78,7,54.4493520,18.8888989,318.5,9.2,0.84,0
1155.78,8,54.4525541,18.8853880,299.7,14.6,0.84,0
1156.78,0,54.4526917,18.8893797,259.9,16.4,0.84,0
1156.78,1,54.4391730,18.8815826,64.5,14.2,0.84,0
1156.78,2,54.4561447,18.8929974,318.9,14.7,0.84,0
1156.78,3,54.4531747,18.8862735,295.3,19.2,0.84,0
1156.78,4,54.4549761,18.8885276,274.0,18.4,0.84,0
1156.78,5,54.4479849,18.8904974,359.1,14.8,0.84,0
1156.78,6,54.4500022,18.8881932,297.7,17.2,0.84,0
1156.78,7,54.4493499,18.8888793,312.8,8.3,0.84,0
1156.78,8,54.4525654,18.8853442,296.5,13.7,0.84,0
1157.87,0,54.4526841,18.8893455,259.3,14.9,0.84,0
1157.87,1,54.4391927,18.8815903,66.4,13.9,0.84,0
1157.87,2,54.4561593,18.8929841,318.8,17.8,0.84,0
1157.87,3,54.4531794,18.8862203,298.4,17.1,0.84,0
1157.87,4,54.4549776,18.8884860,278.1,19.7,0.84,0
1157.87,5,54.4480098,18.8905017,357.0,14.2,0.84,0
1157.87,6,54.4500244,18.8881586,298.2,19.9,0.84,0
1157.87,7,54.4493639,18.8888780,316.5,6.6,0.84,0
