timestamp,mmsi,name,ship_type,lat,lon,speed_kn,course_deg
2026-04-28T12:35:18.500275+00:00,477949300,OOCL SWEDEN,0,54.459857,18.949517,7.1,207.3
2026-04-28T12:35:27.163318+00:00,477949300,OOCL SWEDEN,0,54.459592,18.949288,7.1,207.4
2026-04-28T12:35:27.193340+00:00,211397660,SEALING,0,54.450897,18.892332,0.0,14.0
2026-04-28T12:35:37.272864+00:00,477949300,OOCL SWEDEN,0,54.459303,18.94902,7.1,207.4
2026-04-28T12:35:47.376527+00:00,477949300,OOCL SWEDEN,0,54.459022,18.948743,7.0,207.5
2026-04-28T12:35:53.778994+00:00,319130800,NORDIC CYGNUS,0,54.458372,18.8801,0.1,316.0
2026-04-28T12:35:58.206624+00:00,477949300,OOCL SWEDEN,0,54.45874,18.94847,7.0,207.5
2026-04-28T12:36:07.296523+00:00,477949300,OOCL SWEDEN,0,54.458453,18.948213,6.9,207.6
2026-04-28T12:36:18.498175+00:00,477949300,OOCL SWEDEN,0,54.458117,18.94791,6.9,207.6
2026-04-28T12:36:24.204003+00:00,636020019,SAKIZAYA TREASURE,0,54.460833,18.84401,0.0,259.8
2026-04-28T12:36:27.161777+00:00,477949300,OOCL SWEDEN,0,54.45789,18.947712,6.8,207.6
2026-04-28T12:36:37.271637+00:00,477949300,OOCL SWEDEN,0,54.457605,18.947462,6.8,207.6
2026-04-28T12:36:46.631303+00:00,477949300,OOCL SWEDEN,0,54.457348,18.94724,6.8,207.7
2026-04-28T12:36:55.402986+00:00,564329000,EAGLE KLANG,0,54.45225,18.858433,0.0,267.3
2026-04-28T12:36:58.204889+00:00,477949300,OOCL SWEDEN,0,54.456998,18.946947,6.7,207.6
2026-04-28T12:37:08.068326+00:00,477949300,OOCL SWEDEN,0,54.456725,18.946702,6.7,207.7
2026-04-28T12:37:09.616554+00:00,261185430,MANAT,52,54.310837,18.917038,0.0,360.0
2026-04-28T12:37:17.055969+00:00,477949300,OOCL SWEDEN,0,54.456513,18.94652,6.7,207.6
2026-04-28T12:37:27.165505+00:00,477949300,OOCL SWEDEN,0,54.456225,18.946263,6.6,207.8
2026-04-28T12:37:37.269825+00:00,477949300,OOCL SWEDEN,0,54.455957,18.946003,6.6,207.9
2026-04-28T12:37:38.103472+00:00,261187610,FIORETTO,0,54.289147,18.921613,0.0,302.2
2026-04-28T12:37:46.629240+00:00,477949300,OOCL SWEDEN,0,54.45569,18.945752,6.5,208.1
2026-04-28T12:37:46.898683+00:00,261185360,NERPA,0,54.31073,18.917522,0.0,360.0
2026-04-28T12:37:55.779207+00:00,636023947,ASPEN,0,54.444575,18.874217,0.0,280.0
2026-04-28T12:37:58.202681+00:00,477949300,OOCL SWEDEN,0,54.455395,18.945472,6.5,208.3
2026-04-28T12:38:02.180660+00:00,563175200,HAFNIA LOIRE,0,54.44083,18.886987,0.0,171.9
2026-04-28T12:38:08.072320+00:00,477949300,OOCL SWEDEN,0,54.455128,18.945215,6.5,208.6
